Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
an eagle,8,1.0,50,36,Simplicity,1,0.16,-862.188350552577,1,1.0
an eagle,9,1.0,50,36,Simplicity,1,0.16,-862.188350552577,1,1.0
a seal,1,5.0,50,36,Simplicity,5,0.16,-912.7125400914913,1,0.30800000000000005
a seal,2,4.0,50,36,Simplicity,4,0.16,-875.3203325961507,1,0.4216000000000001
a seal,3,3.0,50,36,Simplicity,3,0.16,-865.7778452956484,1,0.5336000000000002
a seal,4,3.0,50,36,Simplicity,3,0.16,-845.8133010214823,1,0.7495999999999999
a seal,5,2.0,50,36,Simplicity,2,0.16,-815.2366715865888,1,0.8872
a seal,6,3.0,50,36,Simplicity,3,0.16,-816.7368518390562,1,0.8504
a seal,7,3.0,50,36,Simplicity,3,0.16,-816.7368518390562,1,0.8504
a seal,8,2.0,50,36,Simplicity,2,0.16,-816.18507654265,1,0.8528
a seal,9,2.0,50,36,Simplicity,2,0.16,-817.5721093720183,1,0.9232
an ostrich,1,7.0,50,36,Simplicity,7,0.16,-799.3927334573993,1,0.1928
an ostrich,2,6.235,50,36,Simplicity,6,0.16,-769.7073586953857,1,0.32320000000000004
an ostrich,3,3.0,50,36,Simplicity,3,0.16,-700.3516471570854,1,0.6672000000000001
an ostrich,4,2.0,50,36,Simplicity,2,0.16,-667.977324520186,1,0.8528
an ostrich,5,2.0,50,36,Simplicity,2,0.16,-668.0331392506853,1,0.8872
an ostrich,6,2.0,50,36,Simplicity,2,0.16,-661.7366731750276,1,0.9607999999999999
an ostrich,7,1.0,50,36,Simplicity,1,0.16,-643.5652895319269,1,1.0
an ostrich,8,1.0,50,36,Simplicity,1,0.16,-643.5652895319269,1,1.0
an ostrich,9,1.0,50,36,Simplicity,1,0.16,-643.5652895319269,1,1.0
a whale,1,6.98,50,36,Simplicity,6,0.16,-671.8754629333292,1,0.4760000000000001
a whale,2,5.96,50,36,Simplicity,4,0.16,-607.9155588816291,1,0.8488
a whale,3,1.0,50,36,Simplicity,1,0.16,-576.0351764243527,1,1.0
a whale,4,1.0,50,36,Simplicity,1,0.16,-576.0351764243527,1,1.0
a whale,5,1.0,50,36,Simplicity,1,0.16,-576.0351764243527,1,1.0
a whale,6,1.0,50,36,Simplicity,1,0.16,-576.0351764243527,1,1.0
a whale,7,1.0,50,36,Simplicity,1,0.16,-576.0351764243527,1,1.0
a whale,8,1.0,50,36,Simplicity,1,0.16,-576.0351764243527,1,1.0
a whale,9,1.0,50,36,Simplicity,1,0.16,-576.0351764243527,1,1.0
a chicken,1,14.879999999999999,50,36,Simplicity,9,0.16,-756.5872970335214,1,0.20480000000000004
a chicken,2,5.0,50,36,Simplicity,5,0.16,-703.0652480347294,1,0.22800000000000004
a chicken,3,5.0,50,36,Simplicity,5,0.16,-689.8106448291888,1,0.32480000000000003
a chicken,4,4.0,50,36,Simplicity,4,0.16,-656.318840697481,1,0.4752
a chicken,5,3.0,50,36,Simplicity,3,0.16,-622.9823272316022,1,0.6488
a chicken,6,2.0,50,36,Simplicity,2,0.16,-610.2720647802698,1,0.7888
a chicken,7,2.0,50,36,Simplicity,2,0.16,-604.3837365113394,1,0.9232
a chicken,8,2.0,50,36,Simplicity,2,0.16,-594.6919925406268,1,0.9607999999999999
a chicken,9,1.0,50,36,Simplicity,1,0.16,-584.5902185721756,1,1.0
a penguin,1,7.98,50,36,Simplicity,7,0.16,-803.2762775437088,1,0.33680000000000004
a penguin,2,5.235,50,36,Simplicity,5,0.16,-758.374127698027,1,0.46
a penguin,3,4.0,50,36,Simplicity,4,0.16,-719.5303209241202,1,0.6584000000000001
a penguin,4,4.235,50,36,Simplicity,4,0.16,-717.1220535369438,1,0.7159999999999999
a penguin,5,4.0,50,36,Simplicity,4,0.16,-719.3293675296288,1,0.7472
